,month,inventory,counts,ln_area
1994-12-31,12,seattle,1,-5.596723402362794
1995-01-31,1,seattle,2,-5.596723402362794
1995-02-28,2,seattle,1,-5.596723402362794
1995-03-31,3,seattle,1,-5.596723402362794
1995-04-30,4,seattle,0,-5.596723402362794
1995-05-31,5,seattle,0,-5.596723402362794
1995-06-30,6,seattle,1,-5.596723402362794
1995-07-31,7,seattle,0,-5.596723402362794
1995-08-31,8,seattle,1,-5.596723402362794
1995-09-30,9,seattle,0,-5.596723402362794
1995-10-31,10,seattle,0,-5.596723402362794
1995-11-30,11,seattle,1,-5.596723402362794
1995-12-31,12,seattle,3,-5.596723402362794
1996-01-31,1,seattle,1,-5.596723402362794
1996-02-29,2,seattle,48,-5.596723402362794
1996-03-31,3,seattle,3,-5.596723402362794
1996-04-30,4,seattle,0,-5.596723402362794
1996-05-31,5,seattle,1,-5.596723402362794
1996-06-30,6,seattle,0,-5.596723402362794
1996-07-31,7,seattle,0,-5.596723402362794
1996-08-31,8,seattle,0,-5.596723402362794
1996-09-30,9,seattle,0,-5.596723402362794
1996-10-31,10,seattle,1,-5.596723402362794
1996-11-30,11,seattle,0,-5.596723402362794
1996-12-31,12,seattle,8,-5.596723402362794
1997-01-31,1,seattle,240,-5.596723402362794
1997-02-28,2,seattle,6,-5.596723402362794
1997-03-31,3,seattle,53,-5.596723402362794
1997-04-30,4,seattle,1,-5.596723402362794
1997-05-31,5,seattle,1,-5.596723402362794
1997-06-30,6,seattle,1,-5.596723402362794
1997-07-31,7,seattle,0,-5.596723402362794
1997-08-31,8,seattle,0,-5.596723402362794
1997-09-30,9,seattle,1,-5.596723402362794
1997-10-31,10,seattle,2,-5.596723402362794
1997-11-30,11,seattle,2,-5.596723402362794
1997-12-31,12,seattle,2,-5.596723402362794
1998-01-31,1,seattle,8,-5.596723402362794
1998-02-28,2,seattle,4,-5.596723402362794
1998-03-31,3,seattle,1,-5.596723402362794
1998-04-30,4,seattle,0,-5.596723402362794
1998-05-31,5,seattle,1,-5.596723402362794
1998-06-30,6,seattle,1,-5.596723402362794
1998-07-31,7,seattle,0,-5.596723402362794
1998-08-31,8,seattle,1,-5.596723402362794
1998-09-30,9,seattle,1,-5.596723402362794
1998-10-31,10,seattle,0,-5.596723402362794
1998-11-30,11,seattle,1,-5.596723402362794
1998-12-31,12,seattle,0,-5.596723402362794
1999-01-31,1,seattle,12,-5.596723402362794
1999-02-28,2,seattle,10,-5.596723402362794
1999-03-31,3,seattle,0,-5.596723402362794
1999-04-30,4,seattle,4,-5.596723402362794
1999-05-31,5,seattle,1,-5.596723402362794
1999-06-30,6,seattle,0,-5.596723402362794
1999-07-31,7,seattle,1,-5.596723402362794
1999-08-31,8,seattle,1,-5.596723402362794
1999-09-30,9,seattle,1,-5.596723402362794
1999-10-31,10,seattle,1,-5.596723402362794
1999-11-30,11,seattle,2,-5.596723402362794
1999-12-31,12,seattle,3,-5.596723402362794
2000-01-31,1,seattle,2,-5.596723402362794
2000-02-29,2,seattle,1,-5.596723402362794
2000-03-31,3,seattle,2,-5.596723402362794
2000-04-30,4,seattle,0,-5.596723402362794
2000-05-31,5,seattle,0,-5.596723402362794
2000-06-30,6,seattle,0,-5.596723402362794
2000-07-31,7,seattle,0,-5.596723402362794
2000-08-31,8,seattle,1,-5.596723402362794
2000-09-30,9,seattle,0,-5.596723402362794
2000-10-31,10,seattle,0,-5.596723402362794
2000-11-30,11,seattle,0,-5.596723402362794
2000-12-31,12,seattle,0,-5.596723402362794
2001-01-31,1,seattle,1,-5.596723402362794
2001-02-28,2,seattle,12,-5.596723402362794
2001-03-31,3,seattle,0,-5.596723402362794
2001-04-30,4,seattle,0,-5.596723402362794
2001-05-31,5,seattle,0,-5.596723402362794
2001-06-30,6,seattle,0,-5.596723402362794
2001-07-31,7,seattle,0,-5.596723402362794
2001-08-31,8,seattle,0,-5.596723402362794
2001-09-30,9,seattle,0,-5.596723402362794
2001-10-31,10,seattle,1,-5.596723402362794
2001-11-30,11,seattle,14,-5.596723402362794
2001-12-31,12,seattle,18,-5.596723402362794
2002-01-31,1,seattle,11,-5.596723402362794
2002-02-28,2,seattle,5,-5.596723402362794
2002-03-31,3,seattle,0,-5.596723402362794
2002-04-30,4,seattle,0,-5.596723402362794
2002-05-31,5,seattle,2,-5.596723402362794
2002-06-30,6,seattle,1,-5.596723402362794
2002-07-31,7,seattle,0,-5.596723402362794
2002-08-31,8,seattle,3,-5.596723402362794
2002-09-30,9,seattle,1,-5.596723402362794
2002-10-31,10,seattle,0,-5.596723402362794
2002-11-30,11,seattle,1,-5.596723402362794
2002-12-31,12,seattle,0,-5.596723402362794
2003-01-31,1,seattle,1,-5.596723402362794
2003-02-28,2,seattle,0,-5.596723402362794
2003-03-31,3,seattle,1,-5.596723402362794
2003-04-30,4,seattle,1,-5.596723402362794
2003-05-31,5,seattle,0,-5.596723402362794
2003-06-30,6,seattle,0,-5.596723402362794
2003-07-31,7,seattle,1,-5.596723402362794
2003-08-31,8,seattle,0,-5.596723402362794
2003-09-30,9,seattle,0,-5.596723402362794
2003-10-31,10,seattle,1,-5.596723402362794
2003-11-30,11,seattle,0,-5.596723402362794
2003-12-31,12,seattle,0,-5.596723402362794
2004-01-31,1,seattle,1,-5.596723402362794
2004-02-29,2,seattle,0,-5.596723402362794
2004-03-31,3,seattle,0,-5.596723402362794
2004-04-30,4,seattle,0,-5.596723402362794
2004-05-31,5,seattle,0,-5.596723402362794
2004-06-30,6,seattle,0,-5.596723402362794
2004-07-31,7,seattle,0,-5.596723402362794
2004-08-31,8,seattle,0,-5.596723402362794
2004-09-30,9,seattle,3,-5.596723402362794
2004-10-31,10,seattle,0,-5.596723402362794
2004-11-30,11,seattle,0,-5.596723402362794
2004-12-31,12,seattle,0,-5.596723402362794
2005-01-31,1,seattle,1,-5.596723402362794
2005-02-28,2,seattle,1,-5.596723402362794
2005-03-31,3,seattle,0,-5.596723402362794
2005-04-30,4,seattle,1,-5.596723402362794
2005-05-31,5,seattle,0,-5.596723402362794
2005-06-30,6,seattle,0,-5.596723402362794
2005-07-31,7,seattle,0,-5.596723402362794
2005-08-31,8,seattle,0,-5.596723402362794
2005-09-30,9,seattle,0,-5.596723402362794
2005-10-31,10,seattle,0,-5.596723402362794
2005-11-30,11,seattle,1,-5.596723402362794
2005-12-31,12,seattle,2,-5.596723402362794
2006-01-31,1,seattle,7,-5.596723402362794
2006-02-28,2,seattle,3,-5.596723402362794
2006-03-31,3,seattle,0,-5.596723402362794
2006-04-30,4,seattle,0,-5.596723402362794
2006-05-31,5,seattle,0,-5.596723402362794
2006-06-30,6,seattle,0,-5.596723402362794
2006-07-31,7,seattle,0,-5.596723402362794
2006-08-31,8,seattle,0,-5.596723402362794
2006-09-30,9,seattle,0,-5.596723402362794
2006-10-31,10,seattle,0,-5.596723402362794
2006-11-30,11,seattle,6,-5.596723402362794
2006-12-31,12,seattle,11,-5.596723402362794
2007-01-31,1,seattle,3,-5.596723402362794
2007-02-28,2,seattle,0,-5.596723402362794
2007-03-31,3,seattle,1,-5.596723402362794
2007-04-30,4,seattle,1,-5.596723402362794
2007-05-31,5,seattle,0,-5.596723402362794
2007-06-30,6,seattle,1,-5.596723402362794
2007-07-31,7,seattle,0,-5.596723402362794
2007-08-31,8,seattle,0,-5.596723402362794
2007-09-30,9,seattle,0,-5.596723402362794
2007-10-31,10,seattle,1,-5.596723402362794
2007-11-30,11,seattle,0,-5.596723402362794
2007-12-31,12,seattle,25,-5.596723402362794
2008-01-31,1,seattle,4,-5.596723402362794
2008-02-29,2,seattle,1,-5.596723402362794
2008-03-31,3,seattle,0,-5.596723402362794
2008-04-30,4,seattle,0,-5.596723402362794
2008-05-31,5,seattle,0,-5.596723402362794
2008-06-30,6,seattle,0,-5.596723402362794
2008-07-31,7,seattle,1,-5.596723402362794
2008-08-31,8,seattle,0,-5.596723402362794
2008-09-30,9,seattle,0,-5.596723402362794
2008-10-31,10,seattle,0,-5.596723402362794
2008-11-30,11,seattle,0,-5.596723402362794
2008-12-31,12,seattle,0,-5.596723402362794
2009-01-31,1,seattle,2,-5.596723402362794
2009-02-28,2,seattle,0,-5.596723402362794
2009-03-31,3,seattle,0,-5.596723402362794
2009-04-30,4,seattle,0,-5.596723402362794
2009-05-31,5,seattle,1,-5.596723402362794
2009-06-30,6,seattle,0,-5.596723402362794
2009-07-31,7,seattle,0,-5.596723402362794
2009-08-31,8,seattle,0,-5.596723402362794
2009-09-30,9,seattle,0,-5.596723402362794
2009-10-31,10,seattle,1,-5.596723402362794
2009-11-30,11,seattle,5,-5.596723402362794
2009-12-31,12,seattle,0,-5.596723402362794
2010-01-31,1,seattle,2,-5.596723402362794
2010-02-28,2,seattle,2,-5.596723402362794
2010-03-31,3,seattle,0,-5.596723402362794
2010-04-30,4,seattle,0,-5.596723402362794
2010-05-31,5,seattle,0,-5.596723402362794
2010-06-30,6,seattle,1,-5.596723402362794
2010-07-31,7,seattle,0,-5.596723402362794
2010-08-31,8,seattle,0,-5.596723402362794
2010-09-30,9,seattle,0,-5.596723402362794
2010-10-31,10,seattle,0,-5.596723402362794
2010-11-30,11,seattle,0,-5.596723402362794
2010-12-31,12,seattle,43,-5.596723402362794
2011-01-31,1,seattle,0,-5.596723402362794
2011-02-28,2,seattle,2,-5.596723402362794
2011-03-31,3,seattle,22,-5.596723402362794
2011-04-30,4,seattle,4,-5.596723402362794
2011-05-31,5,seattle,1,-5.596723402362794
2011-06-30,6,seattle,0,-5.596723402362794
2011-07-31,7,seattle,0,-5.596723402362794
2011-08-31,8,seattle,0,-5.596723402362794
2011-09-30,9,seattle,0,-5.596723402362794
2011-10-31,10,seattle,0,-5.596723402362794
2011-11-30,11,seattle,0,-5.596723402362794
2011-12-31,12,seattle,0,-5.596723402362794
2012-01-31,1,seattle,2,-5.596723402362794
2012-02-29,2,seattle,0,-5.596723402362794
2012-03-31,3,seattle,0,-5.596723402362794
2012-04-30,4,seattle,0,-5.596723402362794
2012-05-31,5,seattle,1,-5.596723402362794
2012-06-30,6,seattle,1,-5.596723402362794
2012-07-31,7,seattle,0,-5.596723402362794
2012-08-31,8,seattle,0,-5.596723402362794
2012-09-30,9,seattle,0,-5.596723402362794
2012-10-31,10,seattle,0,-5.596723402362794
2012-11-30,11,seattle,5,-5.596723402362794
2012-12-31,12,seattle,9,-5.596723402362794
2013-01-31,1,seattle,1,-5.596723402362794
2013-02-28,2,seattle,0,-5.596723402362794
2013-03-31,3,seattle,1,-5.596723402362794
2013-04-30,4,seattle,2,-5.596723402362794
2013-05-31,5,seattle,0,-5.596723402362794
2013-06-30,6,seattle,0,-5.596723402362794
2013-07-31,7,seattle,1,-5.596723402362794
2013-08-31,8,seattle,0,-5.596723402362794
2013-09-30,9,seattle,0,-5.596723402362794
2013-10-31,10,seattle,0,-5.596723402362794
2013-11-30,11,seattle,0,-5.596723402362794
2013-12-31,12,seattle,1,-5.596723402362794
2014-01-31,1,seattle,0,-5.596723402362794
2014-02-28,2,seattle,0,-5.596723402362794
2014-03-31,3,seattle,7,-5.596723402362794
2014-04-30,4,seattle,1,-5.596723402362794
2014-05-31,5,seattle,1,-5.596723402362794
2014-06-30,6,seattle,0,-5.596723402362794
2014-07-31,7,seattle,0,-5.596723402362794
2014-08-31,8,seattle,0,-5.596723402362794
2014-09-30,9,seattle,0,-5.596723402362794
2014-10-31,10,seattle,0,-5.596723402362794
2014-11-30,11,seattle,0,-5.596723402362794
2014-12-31,12,seattle,1,-5.596723402362794
2015-01-31,1,seattle,2,-5.596723402362794
2015-02-28,2,seattle,1,-5.596723402362794
2015-03-31,3,seattle,9,-5.596723402362794
2015-04-30,4,seattle,0,-5.596723402362794
2015-05-31,5,seattle,0,-5.596723402362794
2015-06-30,6,seattle,0,-5.596723402362794
2015-07-31,7,seattle,0,-5.596723402362794
2015-08-31,8,seattle,0,-5.596723402362794
2015-09-30,9,seattle,0,-5.596723402362794
2015-10-31,10,seattle,0,-5.596723402362794
2015-11-30,11,seattle,2,-5.596723402362794
2015-12-31,12,seattle,6,-5.596723402362794
2016-01-31,1,seattle,11,-5.596723402362794
2016-02-29,2,seattle,1,-5.596723402362794
2016-03-31,3,seattle,1,-5.596723402362794
2016-04-30,4,seattle,0,-5.596723402362794
2016-05-31,5,seattle,0,-5.596723402362794
2016-06-30,6,seattle,0,-5.596723402362794
2016-07-31,7,seattle,0,-5.596723402362794
2016-08-31,8,seattle,0,-5.596723402362794
2016-09-30,9,seattle,0,-5.596723402362794
2016-10-31,10,seattle,2,-5.596723402362794
2016-11-30,11,seattle,1,-5.596723402362794
2016-12-31,12,seattle,0,-5.596723402362794
2017-01-31,1,seattle,2,-5.596723402362794
2017-02-28,2,seattle,23,-5.596723402362794
2017-03-31,3,seattle,9,-5.596723402362794
2017-04-30,4,seattle,2,-5.596723402362794
2017-05-31,5,seattle,0,-5.596723402362794
2017-06-30,6,seattle,0,-5.596723402362794
2017-07-31,7,seattle,0,-5.596723402362794
2017-08-31,8,seattle,0,-5.596723402362794
2017-09-30,9,seattle,1,-5.596723402362794
2017-10-31,10,seattle,0,-5.596723402362794
2017-11-30,11,seattle,1,-5.596723402362794
2017-12-31,12,seattle,1,-5.596723402362794
2018-01-31,1,seattle,4,-5.596723402362794
2018-02-28,2,seattle,0,-5.596723402362794
2018-03-31,3,seattle,0,-5.596723402362794
2018-04-30,4,seattle,4,-5.596723402362794
2018-05-31,5,seattle,0,-5.596723402362794
2018-06-30,6,seattle,0,-5.596723402362794
2018-07-31,7,seattle,0,-5.596723402362794
2018-08-31,8,seattle,0,-5.596723402362794
2018-09-30,9,seattle,0,-5.596723402362794
2018-10-31,10,seattle,0,-5.596723402362794
2018-11-30,11,seattle,0,-5.596723402362794
2018-12-31,12,seattle,0,-5.596723402362794
2019-01-31,1,seattle,0,-5.596723402362794
2019-02-28,2,seattle,2,-5.596723402362794
1928-03-31,3,slidoh,1,0.9361482596240616
1928-04-30,4,slidoh,0,0.9361482596240616
1928-05-31,5,slidoh,0,0.9361482596240616
1928-06-30,6,slidoh,0,0.9361482596240616
1928-07-31,7,slidoh,0,0.9361482596240616
1928-08-31,8,slidoh,0,0.9361482596240616
1928-09-30,9,slidoh,0,0.9361482596240616
1928-10-31,10,slidoh,0,0.9361482596240616
1928-11-30,11,slidoh,0,0.9361482596240616
1928-12-31,12,slidoh,0,0.9361482596240616
1929-01-31,1,slidoh,0,0.9361482596240616
1929-02-28,2,slidoh,0,0.9361482596240616
1929-03-31,3,slidoh,0,0.9361482596240616
1929-04-30,4,slidoh,0,0.9361482596240616
1929-05-31,5,slidoh,0,0.9361482596240616
1929-06-30,6,slidoh,0,0.9361482596240616
1929-07-31,7,slidoh,0,0.9361482596240616
1929-08-31,8,slidoh,0,0.9361482596240616
1929-09-30,9,slidoh,0,0.9361482596240616
1929-10-31,10,slidoh,0,0.9361482596240616
1929-11-30,11,slidoh,0,0.9361482596240616
1929-12-31,12,slidoh,0,0.9361482596240616
1930-01-31,1,slidoh,0,0.9361482596240616
1930-02-28,2,slidoh,0,0.9361482596240616
1930-03-31,3,slidoh,0,0.9361482596240616
1930-04-30,4,slidoh,0,0.9361482596240616
1930-05-31,5,slidoh,0,0.9361482596240616
1930-06-30,6,slidoh,0,0.9361482596240616
1930-07-31,7,slidoh,0,0.9361482596240616
1930-08-31,8,slidoh,0,0.9361482596240616
1930-09-30,9,slidoh,0,0.9361482596240616
1930-10-31,10,slidoh,0,0.9361482596240616
1930-11-30,11,slidoh,0,0.9361482596240616
1930-12-31,12,slidoh,0,0.9361482596240616
1931-01-31,1,slidoh,0,0.9361482596240616
1931-02-28,2,slidoh,0,0.9361482596240616
1931-03-31,3,slidoh,0,0.9361482596240616
1931-04-30,4,slidoh,0,0.9361482596240616
1931-05-31,5,slidoh,0,0.9361482596240616
1931-06-30,6,slidoh,0,0.9361482596240616
1931-07-31,7,slidoh,0,0.9361482596240616
1931-08-31,8,slidoh,0,0.9361482596240616
1931-09-30,9,slidoh,0,0.9361482596240616
1931-10-31,10,slidoh,0,0.9361482596240616
1931-11-30,11,slidoh,0,0.9361482596240616
1931-12-31,12,slidoh,0,0.9361482596240616
1932-01-31,1,slidoh,0,0.9361482596240616
1932-02-29,2,slidoh,0,0.9361482596240616
1932-03-31,3,slidoh,0,0.9361482596240616
1932-04-30,4,slidoh,0,0.9361482596240616
1932-05-31,5,slidoh,0,0.9361482596240616
1932-06-30,6,slidoh,0,0.9361482596240616
1932-07-31,7,slidoh,0,0.9361482596240616
1932-08-31,8,slidoh,0,0.9361482596240616
1932-09-30,9,slidoh,0,0.9361482596240616
1932-10-31,10,slidoh,0,0.9361482596240616
1932-11-30,11,slidoh,0,0.9361482596240616
1932-12-31,12,slidoh,0,0.9361482596240616
1933-01-31,1,slidoh,0,0.9361482596240616
1933-02-28,2,slidoh,0,0.9361482596240616
1933-03-31,3,slidoh,0,0.9361482596240616
1933-04-30,4,slidoh,0,0.9361482596240616
1933-05-31,5,slidoh,0,0.9361482596240616
1933-06-30,6,slidoh,0,0.9361482596240616
1933-07-31,7,slidoh,0,0.9361482596240616
1933-08-31,8,slidoh,0,0.9361482596240616
1933-09-30,9,slidoh,0,0.9361482596240616
1933-10-31,10,slidoh,0,0.9361482596240616
1933-11-30,11,slidoh,0,0.9361482596240616
1933-12-31,12,slidoh,0,0.9361482596240616
1934-01-31,1,slidoh,0,0.9361482596240616
1934-02-28,2,slidoh,0,0.9361482596240616
1934-03-31,3,slidoh,0,0.9361482596240616
1934-04-30,4,slidoh,0,0.9361482596240616
1934-05-31,5,slidoh,0,0.9361482596240616
1934-06-30,6,slidoh,0,0.9361482596240616
1934-07-31,7,slidoh,0,0.9361482596240616
1934-08-31,8,slidoh,0,0.9361482596240616
1934-09-30,9,slidoh,0,0.9361482596240616
1934-10-31,10,slidoh,0,0.9361482596240616
1934-11-30,11,slidoh,0,0.9361482596240616
1934-12-31,12,slidoh,0,0.9361482596240616
1935-01-31,1,slidoh,0,0.9361482596240616
1935-02-28,2,slidoh,0,0.9361482596240616
1935-03-31,3,slidoh,0,0.9361482596240616
1935-04-30,4,slidoh,0,0.9361482596240616
1935-05-31,5,slidoh,0,0.9361482596240616
1935-06-30,6,slidoh,0,0.9361482596240616
1935-07-31,7,slidoh,0,0.9361482596240616
1935-08-31,8,slidoh,0,0.9361482596240616
1935-09-30,9,slidoh,0,0.9361482596240616
1935-10-31,10,slidoh,0,0.9361482596240616
1935-11-30,11,slidoh,0,0.9361482596240616
1935-12-31,12,slidoh,0,0.9361482596240616
1936-01-31,1,slidoh,0,0.9361482596240616
1936-02-29,2,slidoh,0,0.9361482596240616
1936-03-31,3,slidoh,0,0.9361482596240616
1936-04-30,4,slidoh,0,0.9361482596240616
1936-05-31,5,slidoh,0,0.9361482596240616
1936-06-30,6,slidoh,0,0.9361482596240616
1936-07-31,7,slidoh,0,0.9361482596240616
1936-08-31,8,slidoh,0,0.9361482596240616
1936-09-30,9,slidoh,0,0.9361482596240616
1936-10-31,10,slidoh,0,0.9361482596240616
1936-11-30,11,slidoh,0,0.9361482596240616
1936-12-31,12,slidoh,0,0.9361482596240616
1937-01-31,1,slidoh,2,0.9361482596240616
1937-02-28,2,slidoh,14,0.9361482596240616
1937-03-31,3,slidoh,2,0.9361482596240616
1937-04-30,4,slidoh,17,0.9361482596240616
1937-05-31,5,slidoh,1,0.9361482596240616
1937-06-30,6,slidoh,0,0.9361482596240616
1937-07-31,7,slidoh,0,0.9361482596240616
1937-08-31,8,slidoh,0,0.9361482596240616
1937-09-30,9,slidoh,0,0.9361482596240616
1937-10-31,10,slidoh,0,0.9361482596240616
1937-11-30,11,slidoh,2,0.9361482596240616
1937-12-31,12,slidoh,25,0.9361482596240616
1938-01-31,1,slidoh,0,0.9361482596240616
1938-02-28,2,slidoh,0,0.9361482596240616
1938-03-31,3,slidoh,0,0.9361482596240616
1938-04-30,4,slidoh,0,0.9361482596240616
1938-05-31,5,slidoh,0,0.9361482596240616
1938-06-30,6,slidoh,0,0.9361482596240616
1938-07-31,7,slidoh,0,0.9361482596240616
1938-08-31,8,slidoh,0,0.9361482596240616
1938-09-30,9,slidoh,0,0.9361482596240616
1938-10-31,10,slidoh,0,0.9361482596240616
1938-11-30,11,slidoh,0,0.9361482596240616
1938-12-31,12,slidoh,0,0.9361482596240616
1939-01-31,1,slidoh,0,0.9361482596240616
1939-02-28,2,slidoh,0,0.9361482596240616
1939-03-31,3,slidoh,0,0.9361482596240616
1939-04-30,4,slidoh,0,0.9361482596240616
1939-05-31,5,slidoh,0,0.9361482596240616
1939-06-30,6,slidoh,0,0.9361482596240616
1939-07-31,7,slidoh,0,0.9361482596240616
1939-08-31,8,slidoh,0,0.9361482596240616
1939-09-30,9,slidoh,0,0.9361482596240616
1939-10-31,10,slidoh,0,0.9361482596240616
1939-11-30,11,slidoh,0,0.9361482596240616
1939-12-31,12,slidoh,0,0.9361482596240616
1940-01-31,1,slidoh,0,0.9361482596240616
1940-02-29,2,slidoh,0,0.9361482596240616
1940-03-31,3,slidoh,0,0.9361482596240616
1940-04-30,4,slidoh,0,0.9361482596240616
1940-05-31,5,slidoh,0,0.9361482596240616
1940-06-30,6,slidoh,0,0.9361482596240616
1940-07-31,7,slidoh,0,0.9361482596240616
1940-08-31,8,slidoh,0,0.9361482596240616
1940-09-30,9,slidoh,0,0.9361482596240616
1940-10-31,10,slidoh,0,0.9361482596240616
1940-11-30,11,slidoh,0,0.9361482596240616
1940-12-31,12,slidoh,0,0.9361482596240616
1941-01-31,1,slidoh,0,0.9361482596240616
1941-02-28,2,slidoh,0,0.9361482596240616
1941-03-31,3,slidoh,0,0.9361482596240616
1941-04-30,4,slidoh,0,0.9361482596240616
1941-05-31,5,slidoh,0,0.9361482596240616
1941-06-30,6,slidoh,0,0.9361482596240616
1941-07-31,7,slidoh,0,0.9361482596240616
1941-08-31,8,slidoh,0,0.9361482596240616
1941-09-30,9,slidoh,0,0.9361482596240616
1941-10-31,10,slidoh,0,0.9361482596240616
1941-11-30,11,slidoh,0,0.9361482596240616
1941-12-31,12,slidoh,0,0.9361482596240616
1942-01-31,1,slidoh,0,0.9361482596240616
1942-02-28,2,slidoh,0,0.9361482596240616
1942-03-31,3,slidoh,0,0.9361482596240616
1942-04-30,4,slidoh,0,0.9361482596240616
1942-05-31,5,slidoh,0,0.9361482596240616
1942-06-30,6,slidoh,0,0.9361482596240616
1942-07-31,7,slidoh,0,0.9361482596240616
1942-08-31,8,slidoh,0,0.9361482596240616
1942-09-30,9,slidoh,0,0.9361482596240616
1942-10-31,10,slidoh,0,0.9361482596240616
1942-11-30,11,slidoh,0,0.9361482596240616
1942-12-31,12,slidoh,0,0.9361482596240616
1943-01-31,1,slidoh,0,0.9361482596240616
1943-02-28,2,slidoh,0,0.9361482596240616
1943-03-31,3,slidoh,0,0.9361482596240616
1943-04-30,4,slidoh,0,0.9361482596240616
1943-05-31,5,slidoh,0,0.9361482596240616
1943-06-30,6,slidoh,0,0.9361482596240616
1943-07-31,7,slidoh,0,0.9361482596240616
1943-08-31,8,slidoh,0,0.9361482596240616
1943-09-30,9,slidoh,0,0.9361482596240616
1943-10-31,10,slidoh,0,0.9361482596240616
1943-11-30,11,slidoh,0,0.9361482596240616
1943-12-31,12,slidoh,0,0.9361482596240616
1944-01-31,1,slidoh,0,0.9361482596240616
1944-02-29,2,slidoh,0,0.9361482596240616
1944-03-31,3,slidoh,0,0.9361482596240616
1944-04-30,4,slidoh,0,0.9361482596240616
1944-05-31,5,slidoh,0,0.9361482596240616
1944-06-30,6,slidoh,0,0.9361482596240616
1944-07-31,7,slidoh,0,0.9361482596240616
1944-08-31,8,slidoh,0,0.9361482596240616
1944-09-30,9,slidoh,0,0.9361482596240616
1944-10-31,10,slidoh,0,0.9361482596240616
1944-11-30,11,slidoh,0,0.9361482596240616
1944-12-31,12,slidoh,0,0.9361482596240616
1945-01-31,1,slidoh,0,0.9361482596240616
1945-02-28,2,slidoh,0,0.9361482596240616
1945-03-31,3,slidoh,0,0.9361482596240616
1945-04-30,4,slidoh,0,0.9361482596240616
1945-05-31,5,slidoh,0,0.9361482596240616
1945-06-30,6,slidoh,0,0.9361482596240616
1945-07-31,7,slidoh,0,0.9361482596240616
1945-08-31,8,slidoh,0,0.9361482596240616
1945-09-30,9,slidoh,0,0.9361482596240616
1945-10-31,10,slidoh,0,0.9361482596240616
1945-11-30,11,slidoh,0,0.9361482596240616
1945-12-31,12,slidoh,0,0.9361482596240616
1946-01-31,1,slidoh,0,0.9361482596240616
1946-02-28,2,slidoh,0,0.9361482596240616
1946-03-31,3,slidoh,0,0.9361482596240616
1946-04-30,4,slidoh,0,0.9361482596240616
1946-05-31,5,slidoh,0,0.9361482596240616
1946-06-30,6,slidoh,0,0.9361482596240616
1946-07-31,7,slidoh,0,0.9361482596240616
1946-08-31,8,slidoh,0,0.9361482596240616
1946-09-30,9,slidoh,0,0.9361482596240616
1946-10-31,10,slidoh,0,0.9361482596240616
1946-11-30,11,slidoh,0,0.9361482596240616
1946-12-31,12,slidoh,0,0.9361482596240616
1947-01-31,1,slidoh,0,0.9361482596240616
1947-02-28,2,slidoh,0,0.9361482596240616
1947-03-31,3,slidoh,0,0.9361482596240616
1947-04-30,4,slidoh,0,0.9361482596240616
1947-05-31,5,slidoh,0,0.9361482596240616
1947-06-30,6,slidoh,0,0.9361482596240616
1947-07-31,7,slidoh,0,0.9361482596240616
1947-08-31,8,slidoh,0,0.9361482596240616
1947-09-30,9,slidoh,0,0.9361482596240616
1947-10-31,10,slidoh,0,0.9361482596240616
1947-11-30,11,slidoh,0,0.9361482596240616
1947-12-31,12,slidoh,0,0.9361482596240616
1948-01-31,1,slidoh,0,0.9361482596240616
1948-02-29,2,slidoh,0,0.9361482596240616
1948-03-31,3,slidoh,0,0.9361482596240616
1948-04-30,4,slidoh,0,0.9361482596240616
1948-05-31,5,slidoh,0,0.9361482596240616
1948-06-30,6,slidoh,0,0.9361482596240616
1948-07-31,7,slidoh,0,0.9361482596240616
1948-08-31,8,slidoh,0,0.9361482596240616
1948-09-30,9,slidoh,0,0.9361482596240616
1948-10-31,10,slidoh,0,0.9361482596240616
1948-11-30,11,slidoh,0,0.9361482596240616
1948-12-31,12,slidoh,0,0.9361482596240616
1949-01-31,1,slidoh,0,0.9361482596240616
1949-02-28,2,slidoh,0,0.9361482596240616
1949-03-31,3,slidoh,0,0.9361482596240616
1949-04-30,4,slidoh,0,0.9361482596240616
1949-05-31,5,slidoh,0,0.9361482596240616
1949-06-30,6,slidoh,0,0.9361482596240616
1949-07-31,7,slidoh,0,0.9361482596240616
1949-08-31,8,slidoh,0,0.9361482596240616
1949-09-30,9,slidoh,0,0.9361482596240616
1949-10-31,10,slidoh,0,0.9361482596240616
1949-11-30,11,slidoh,0,0.9361482596240616
1949-12-31,12,slidoh,0,0.9361482596240616
1950-01-31,1,slidoh,0,0.9361482596240616
1950-02-28,2,slidoh,0,0.9361482596240616
1950-03-31,3,slidoh,0,0.9361482596240616
1950-04-30,4,slidoh,0,0.9361482596240616
1950-05-31,5,slidoh,0,0.9361482596240616
1950-06-30,6,slidoh,0,0.9361482596240616
1950-07-31,7,slidoh,0,0.9361482596240616
1950-08-31,8,slidoh,0,0.9361482596240616
1950-09-30,9,slidoh,0,0.9361482596240616
1950-10-31,10,slidoh,0,0.9361482596240616
1950-11-30,11,slidoh,0,0.9361482596240616
1950-12-31,12,slidoh,0,0.9361482596240616
1951-01-31,1,slidoh,0,0.9361482596240616
1951-02-28,2,slidoh,0,0.9361482596240616
1951-03-31,3,slidoh,0,0.9361482596240616
1951-04-30,4,slidoh,0,0.9361482596240616
1951-05-31,5,slidoh,0,0.9361482596240616
1951-06-30,6,slidoh,0,0.9361482596240616
