,month,inventory,counts,ln_area,year,min,median,max,mean,ls_binom
1809,9,slidoh,0,0.9361482596240616,1957,,,,,0
1810,10,slidoh,0,0.9361482596240616,1957,,,,,0
1811,11,slidoh,0,0.9361482596240616,1957,,,,,0
1812,12,slidoh,0,0.9361482596240616,1957,,,,,0
1813,1,slidoh,0,0.9361482596240616,1958,,,,,0
1814,2,slidoh,0,0.9361482596240616,1958,,,,,0
1815,3,slidoh,0,0.9361482596240616,1958,,,,,0
1816,4,slidoh,0,0.9361482596240616,1958,,,,,0
1817,5,slidoh,0,0.9361482596240616,1958,,,,,0
1818,6,slidoh,0,0.9361482596240616,1958,,,,,0
1819,7,slidoh,0,0.9361482596240616,1958,,,,,0
1820,8,slidoh,0,0.9361482596240616,1958,,,,,0
1821,9,slidoh,0,0.9361482596240616,1958,,,,,0
1822,10,slidoh,0,0.9361482596240616,1958,,,,,0
1823,11,slidoh,0,0.9361482596240616,1958,,,,,0
1824,12,slidoh,0,0.9361482596240616,1958,,,,,0
1825,1,slidoh,0,0.9361482596240616,1959,,,,,0
1826,2,slidoh,0,0.9361482596240616,1959,,,,,0
1827,3,slidoh,0,0.9361482596240616,1959,,,,,0
1828,4,slidoh,0,0.9361482596240616,1959,,,,,0
1829,5,slidoh,0,0.9361482596240616,1959,,,,,0
1830,6,slidoh,0,0.9361482596240616,1959,,,,,0
1831,7,slidoh,0,0.9361482596240616,1959,,,,,0
1832,8,slidoh,0,0.9361482596240616,1959,,,,,0
1833,9,slidoh,0,0.9361482596240616,1959,,,,,0
1834,10,slidoh,0,0.9361482596240616,1959,,,,,0
1835,11,slidoh,0,0.9361482596240616,1959,,,,,0
1836,12,slidoh,0,0.9361482596240616,1959,,,,,0
1837,1,slidoh,0,0.9361482596240616,1960,,,,,0
1838,2,slidoh,0,0.9361482596240616,1960,,,,,0
1839,3,slidoh,0,0.9361482596240616,1960,,,,,0
1840,4,slidoh,0,0.9361482596240616,1960,,,,,0
1841,5,slidoh,0,0.9361482596240616,1960,,,,,0
1842,6,slidoh,0,0.9361482596240616,1960,,,,,0
1843,7,slidoh,0,0.9361482596240616,1960,,,,,0
1844,8,slidoh,0,0.9361482596240616,1960,,,,,0
1845,9,slidoh,0,0.9361482596240616,1960,,,,,0
1846,10,slidoh,0,0.9361482596240616,1960,,,,,0
1847,11,slidoh,0,0.9361482596240616,1960,,,,,0
1848,12,slidoh,0,0.9361482596240616,1960,,,,,0
1849,1,slidoh,0,0.9361482596240616,1961,,,,,0
1850,2,slidoh,0,0.9361482596240616,1961,,,,,0
1851,3,slidoh,0,0.9361482596240616,1961,,,,,0
1852,4,slidoh,0,0.9361482596240616,1961,,,,,0
1853,5,slidoh,0,0.9361482596240616,1961,,,,,0
1854,6,slidoh,0,0.9361482596240616,1961,,,,,0
1855,7,slidoh,0,0.9361482596240616,1961,,,,,0
1856,8,slidoh,0,0.9361482596240616,1961,,,,,0
1857,9,slidoh,0,0.9361482596240616,1961,,,,,0
1858,10,slidoh,0,0.9361482596240616,1961,,,,,0
1859,11,slidoh,0,0.9361482596240616,1961,,,,,0
1860,12,slidoh,0,0.9361482596240616,1961,,,,,0
1861,1,slidoh,0,0.9361482596240616,1962,,,,,0
1862,2,slidoh,0,0.9361482596240616,1962,,,,,0
1863,3,slidoh,0,0.9361482596240616,1962,,,,,0
1864,4,slidoh,0,0.9361482596240616,1962,,,,,0
1865,5,slidoh,0,0.9361482596240616,1962,,,,,0
1866,6,slidoh,0,0.9361482596240616,1962,,,,,0
1867,7,slidoh,0,0.9361482596240616,1962,,,,,0
1868,8,slidoh,0,0.9361482596240616,1962,,,,,0
1869,9,slidoh,0,0.9361482596240616,1962,,,,,0
1870,10,slidoh,0,0.9361482596240616,1962,,,,,0
1871,11,slidoh,0,0.9361482596240616,1962,,,,,0
1872,12,slidoh,0,0.9361482596240616,1962,,,,,0
1873,1,slidoh,0,0.9361482596240616,1963,,,,,0
1874,2,slidoh,0,0.9361482596240616,1963,,,,,0
1875,3,slidoh,0,0.9361482596240616,1963,,,,,0
1876,4,slidoh,0,0.9361482596240616,1963,,,,,0
1877,5,slidoh,0,0.9361482596240616,1963,,,,,0
1878,6,slidoh,0,0.9361482596240616,1963,,,,,0
1879,7,slidoh,0,0.9361482596240616,1963,,,,,0
1880,8,slidoh,0,0.9361482596240616,1963,,,,,0
1881,9,slidoh,0,0.9361482596240616,1963,,,,,0
1882,10,slidoh,0,0.9361482596240616,1963,,,,,0
1883,11,slidoh,0,0.9361482596240616,1963,,,,,0
1884,12,slidoh,0,0.9361482596240616,1963,,,,,0
1885,1,slidoh,0,0.9361482596240616,1964,,,,,0
1886,2,slidoh,0,0.9361482596240616,1964,,,,,0
1887,3,slidoh,0,0.9361482596240616,1964,,,,,0
1888,4,slidoh,0,0.9361482596240616,1964,,,,,0
1889,5,slidoh,0,0.9361482596240616,1964,,,,,0
1890,6,slidoh,0,0.9361482596240616,1964,,,,,0
1891,7,slidoh,0,0.9361482596240616,1964,,,,,0
1892,8,slidoh,0,0.9361482596240616,1964,,,,,0
1893,9,slidoh,0,0.9361482596240616,1964,,,,,0
1894,10,slidoh,0,0.9361482596240616,1964,,,,,0
1895,11,slidoh,0,0.9361482596240616,1964,,,,,0
1896,12,slidoh,0,0.9361482596240616,1964,,,,,0
1897,1,slidoh,0,0.9361482596240616,1965,,,,,0
1898,2,slidoh,0,0.9361482596240616,1965,,,,,0
1899,3,slidoh,0,0.9361482596240616,1965,,,,,0
1900,4,slidoh,0,0.9361482596240616,1965,,,,,0
1901,5,slidoh,0,0.9361482596240616,1965,,,,,0
1902,6,slidoh,0,0.9361482596240616,1965,,,,,0
1903,7,slidoh,0,0.9361482596240616,1965,,,,,0
1904,8,slidoh,0,0.9361482596240616,1965,,,,,0
1905,9,slidoh,0,0.9361482596240616,1965,,,,,0
1906,10,slidoh,0,0.9361482596240616,1965,,,,,0
1907,11,slidoh,0,0.9361482596240616,1965,,,,,0
1908,12,slidoh,1,0.9361482596240616,1965,,,,,1
1909,1,slidoh,0,0.9361482596240616,1966,,,,,0
1910,2,slidoh,0,0.9361482596240616,1966,,,,,0
1911,3,slidoh,0,0.9361482596240616,1966,,,,,0
1912,4,slidoh,0,0.9361482596240616,1966,,,,,0
1913,5,slidoh,0,0.9361482596240616,1966,,,,,0
1914,6,slidoh,0,0.9361482596240616,1966,,,,,0
1915,7,slidoh,0,0.9361482596240616,1966,,,,,0
1916,8,slidoh,0,0.9361482596240616,1966,,,,,0
1917,9,slidoh,0,0.9361482596240616,1966,,,,,0
1918,10,slidoh,0,0.9361482596240616,1966,,,,,0
1919,11,slidoh,0,0.9361482596240616,1966,,,,,0
1920,12,slidoh,0,0.9361482596240616,1966,,,,,0
1921,1,slidoh,0,0.9361482596240616,1967,,,,,0
1922,2,slidoh,0,0.9361482596240616,1967,,,,,0
1923,3,slidoh,0,0.9361482596240616,1967,,,,,0
1924,4,slidoh,0,0.9361482596240616,1967,,,,,0
1925,5,slidoh,0,0.9361482596240616,1967,,,,,0
1926,6,slidoh,0,0.9361482596240616,1967,,,,,0
1927,7,slidoh,0,0.9361482596240616,1967,,,,,0
1928,8,slidoh,0,0.9361482596240616,1967,,,,,0
1929,9,slidoh,0,0.9361482596240616,1967,,,,,0
1930,10,slidoh,0,0.9361482596240616,1967,,,,,0
1931,11,slidoh,0,0.9361482596240616,1967,,,,,0
1932,12,slidoh,0,0.9361482596240616,1967,,,,,0
1933,1,slidoh,0,0.9361482596240616,1968,,,,,0
1934,2,slidoh,1,0.9361482596240616,1968,,,,,1
1935,3,slidoh,0,0.9361482596240616,1968,,,,,0
1936,4,slidoh,0,0.9361482596240616,1968,,,,,0
1937,5,slidoh,0,0.9361482596240616,1968,,,,,0
1938,6,slidoh,0,0.9361482596240616,1968,,,,,0
1939,7,slidoh,0,0.9361482596240616,1968,,,,,0
1940,8,slidoh,0,0.9361482596240616,1968,,,,,0
1941,9,slidoh,0,0.9361482596240616,1968,,,,,0
1942,10,slidoh,0,0.9361482596240616,1968,,,,,0
1943,11,slidoh,4,0.9361482596240616,1968,,,,,1
1944,12,slidoh,2,0.9361482596240616,1968,,,,,1
1945,1,slidoh,7,0.9361482596240616,1969,,,,,1
1946,2,slidoh,3,0.9361482596240616,1969,,,,,1
1947,3,slidoh,0,0.9361482596240616,1969,,,,,0
1948,4,slidoh,0,0.9361482596240616,1969,,,,,0
1949,5,slidoh,0,0.9361482596240616,1969,,,,,0
1950,6,slidoh,0,0.9361482596240616,1969,,,,,0
1951,7,slidoh,0,0.9361482596240616,1969,,,,,0
1952,8,slidoh,0,0.9361482596240616,1969,,,,,0
1953,9,slidoh,0,0.9361482596240616,1969,,,,,0
1954,10,slidoh,0,0.9361482596240616,1969,,,,,0
1955,11,slidoh,0,0.9361482596240616,1969,,,,,0
1956,12,slidoh,0,0.9361482596240616,1969,,,,,0
1957,1,slidoh,0,0.9361482596240616,1970,,,,,0
1958,2,slidoh,0,0.9361482596240616,1970,,,,,0
1959,3,slidoh,0,0.9361482596240616,1970,,,,,0
1960,4,slidoh,0,0.9361482596240616,1970,,,,,0
1961,5,slidoh,0,0.9361482596240616,1970,,,,,0
1962,6,slidoh,0,0.9361482596240616,1970,,,,,0
1963,7,slidoh,1,0.9361482596240616,1970,,,,,1
1964,8,slidoh,0,0.9361482596240616,1970,,,,,0
1965,9,slidoh,0,0.9361482596240616,1970,,,,,0
1966,10,slidoh,0,0.9361482596240616,1970,,,,,0
1967,11,slidoh,0,0.9361482596240616,1970,,,,,0
1968,12,slidoh,0,0.9361482596240616,1970,,,,,0
1969,1,slidoh,0,0.9361482596240616,1971,,,,,0
1970,2,slidoh,0,0.9361482596240616,1971,,,,,0
1971,3,slidoh,0,0.9361482596240616,1971,,,,,0
1972,4,slidoh,0,0.9361482596240616,1971,,,,,0
1973,5,slidoh,0,0.9361482596240616,1971,,,,,0
1974,6,slidoh,0,0.9361482596240616,1971,,,,,0
1975,7,slidoh,0,0.9361482596240616,1971,,,,,0
1976,8,slidoh,0,0.9361482596240616,1971,,,,,0
1977,9,slidoh,0,0.9361482596240616,1971,,,,,0
1978,10,slidoh,0,0.9361482596240616,1971,,,,,0
1979,11,slidoh,0,0.9361482596240616,1971,,,,,0
1980,12,slidoh,0,0.9361482596240616,1971,,,,,0
1981,1,slidoh,0,0.9361482596240616,1972,,,,,0
1982,2,slidoh,0,0.9361482596240616,1972,,,,,0
1983,3,slidoh,1,0.9361482596240616,1972,,,,,1
1984,4,slidoh,0,0.9361482596240616,1972,,,,,0
1985,5,slidoh,0,0.9361482596240616,1972,,,,,0
1986,6,slidoh,0,0.9361482596240616,1972,,,,,0
1987,7,slidoh,0,0.9361482596240616,1972,,,,,0
1988,8,slidoh,0,0.9361482596240616,1972,,,,,0
1989,9,slidoh,0,0.9361482596240616,1972,,,,,0
1990,10,slidoh,0,0.9361482596240616,1972,,,,,0
1991,11,slidoh,0,0.9361482596240616,1972,,,,,0
1992,12,slidoh,0,0.9361482596240616,1972,,,,,0
1993,1,slidoh,0,0.9361482596240616,1973,,,,,0
1994,2,slidoh,0,0.9361482596240616,1973,,,,,0
1995,3,slidoh,0,0.9361482596240616,1973,,,,,0
1996,4,slidoh,0,0.9361482596240616,1973,,,,,0
1997,5,slidoh,0,0.9361482596240616,1973,,,,,0
1998,6,slidoh,0,0.9361482596240616,1973,,,,,0
1999,7,slidoh,0,0.9361482596240616,1973,,,,,0
2000,8,slidoh,0,0.9361482596240616,1973,,,,,0
2001,9,slidoh,1,0.9361482596240616,1973,,,,,1
2002,10,slidoh,0,0.9361482596240616,1973,,,,,0
2003,11,slidoh,2,0.9361482596240616,1973,,,,,1
2004,12,slidoh,1,0.9361482596240616,1973,,,,,1
2005,1,slidoh,32,0.9361482596240616,1974,,,,,1
2006,2,slidoh,5,0.9361482596240616,1974,,,,,1
2007,3,slidoh,0,0.9361482596240616,1974,,,,,0
2008,4,slidoh,1,0.9361482596240616,1974,,,,,1
2009,5,slidoh,0,0.9361482596240616,1974,,,,,0
2010,6,slidoh,0,0.9361482596240616,1974,,,,,0
2011,7,slidoh,0,0.9361482596240616,1974,,,,,0
2012,8,slidoh,0,0.9361482596240616,1974,,,,,0
2013,9,slidoh,0,0.9361482596240616,1974,,,,,0
2014,10,slidoh,0,0.9361482596240616,1974,,,,,0
2015,11,slidoh,0,0.9361482596240616,1974,,,,,0
2016,12,slidoh,0,0.9361482596240616,1974,,,,,0
2017,1,slidoh,0,0.9361482596240616,1975,,,,,0
2018,2,slidoh,0,0.9361482596240616,1975,,,,,0
2019,3,slidoh,0,0.9361482596240616,1975,,,,,0
2020,4,slidoh,0,0.9361482596240616,1975,,,,,0
2021,5,slidoh,0,0.9361482596240616,1975,,,,,0
2022,6,slidoh,0,0.9361482596240616,1975,,,,,0
2023,7,slidoh,0,0.9361482596240616,1975,,,,,0
2024,8,slidoh,0,0.9361482596240616,1975,,,,,0
2025,9,slidoh,0,0.9361482596240616,1975,,,,,0
2026,10,slidoh,1,0.9361482596240616,1975,,,,,1
2027,11,slidoh,0,0.9361482596240616,1975,,,,,0
2028,12,slidoh,0,0.9361482596240616,1975,,,,,0
2029,1,slidoh,0,0.9361482596240616,1976,,,,,0
2030,2,slidoh,0,0.9361482596240616,1976,,,,,0
2031,3,slidoh,0,0.9361482596240616,1976,,,,,0
2032,4,slidoh,0,0.9361482596240616,1976,,,,,0
2033,5,slidoh,0,0.9361482596240616,1976,,,,,0
2034,6,slidoh,0,0.9361482596240616,1976,,,,,0
2035,7,slidoh,0,0.9361482596240616,1976,,,,,0
2036,8,slidoh,0,0.9361482596240616,1976,,,,,0
2037,9,slidoh,0,0.9361482596240616,1976,,,,,0
2038,10,slidoh,0,0.9361482596240616,1976,,,,,0
2039,11,slidoh,0,0.9361482596240616,1976,,,,,0
2040,12,slidoh,0,0.9361482596240616,1976,,,,,0
2041,1,slidoh,0,0.9361482596240616,1977,,,,,0
2042,2,slidoh,0,0.9361482596240616,1977,,,,,0
2043,3,slidoh,0,0.9361482596240616,1977,,,,,0
2044,4,slidoh,0,0.9361482596240616,1977,,,,,0
2045,5,slidoh,0,0.9361482596240616,1977,,,,,0
2046,6,slidoh,0,0.9361482596240616,1977,,,,,0
2047,7,slidoh,0,0.9361482596240616,1977,,,,,0
2048,8,slidoh,0,0.9361482596240616,1977,,,,,0
2049,9,slidoh,0,0.9361482596240616,1977,,,,,0
2050,10,slidoh,0,0.9361482596240616,1977,,,,,0
2051,11,slidoh,0,0.9361482596240616,1977,,,,,0
2052,12,slidoh,8,0.9361482596240616,1977,,,,,1
2053,1,slidoh,0,0.9361482596240616,1978,,,,,0
2054,2,slidoh,0,0.9361482596240616,1978,,,,,0
2055,3,slidoh,0,0.9361482596240616,1978,,,,,0
2056,4,slidoh,0,0.9361482596240616,1978,,,,,0
2057,5,slidoh,1,0.9361482596240616,1978,,,,,1
2058,6,slidoh,0,0.9361482596240616,1978,,,,,0
2059,7,slidoh,0,0.9361482596240616,1978,,,,,0
2060,8,slidoh,0,0.9361482596240616,1978,,,,,0
2061,9,slidoh,1,0.9361482596240616,1978,,,,,1
2062,10,slidoh,0,0.9361482596240616,1978,,,,,0
2063,11,slidoh,0,0.9361482596240616,1978,,,,,0
2064,12,slidoh,0,0.9361482596240616,1978,,,,,0
2065,1,slidoh,0,0.9361482596240616,1979,,,,,0
2066,2,slidoh,1,0.9361482596240616,1979,,,,,1
2067,3,slidoh,1,0.9361482596240616,1979,,,,,1
2068,4,slidoh,0,0.9361482596240616,1979,,,,,0
2069,5,slidoh,0,0.9361482596240616,1979,,,,,0
2070,6,slidoh,0,0.9361482596240616,1979,,,,,0
2071,7,slidoh,0,0.9361482596240616,1979,,,,,0
2072,8,slidoh,0,0.9361482596240616,1979,,,,,0
2073,9,slidoh,0,0.9361482596240616,1979,,,,,0
2074,10,slidoh,0,0.9361482596240616,1979,,,,,0
2075,11,slidoh,0,0.9361482596240616,1979,,,,,0
2076,12,slidoh,0,0.9361482596240616,1979,,,,,0
2077,1,slidoh,8,0.9361482596240616,1980,,,,,1
2078,2,slidoh,0,0.9361482596240616,1980,,,,,0
2079,3,slidoh,1,0.9361482596240616,1980,,,,,1
2080,4,slidoh,0,0.9361482596240616,1980,,,,,0
2081,5,slidoh,0,0.9361482596240616,1980,,,,,0
2082,6,slidoh,0,0.9361482596240616,1980,,,,,0
2083,7,slidoh,0,0.9361482596240616,1980,,,,,0
2084,8,slidoh,0,0.9361482596240616,1980,,,,,0
2085,9,slidoh,0,0.9361482596240616,1980,,,,,0
2086,10,slidoh,0,0.9361482596240616,1980,,,,,0
2087,11,slidoh,1,0.9361482596240616,1980,,,,,1
2088,12,slidoh,1,0.9361482596240616,1980,,,,,1
2089,1,slidoh,0,0.9361482596240616,1981,,,,,0
2090,2,slidoh,0,0.9361482596240616,1981,,,,,0
2091,3,slidoh,0,0.9361482596240616,1981,,,,,0
2092,4,slidoh,0,0.9361482596240616,1981,,,,,0
2093,5,slidoh,0,0.9361482596240616,1981,,,,,0
2094,6,slidoh,0,0.9361482596240616,1981,,,,,0
2095,7,slidoh,0,0.9361482596240616,1981,,,,,0
2096,8,slidoh,0,0.9361482596240616,1981,,,,,0
2097,9,slidoh,0,0.9361482596240616,1981,,,,,0
2098,10,slidoh,0,0.9361482596240616,1981,,,,,0
2099,11,slidoh,0,0.9361482596240616,1981,,,,,0
2100,12,slidoh,0,0.9361482596240616,1981,,,,,0
2101,1,slidoh,6,0.9361482596240616,1982,,,,,1
2102,2,slidoh,9,0.9361482596240616,1982,,,,,1
2103,3,slidoh,3,0.9361482596240616,1982,,,,,1
2104,4,slidoh,4,0.9361482596240616,1982,,,,,1
2105,5,slidoh,0,0.9361482596240616,1982,,,,,0
2106,6,slidoh,0,0.9361482596240616,1982,,,,,0
2107,7,slidoh,0,0.9361482596240616,1982,,,,,0
2108,8,slidoh,0,0.9361482596240616,1982,,,,,0
2109,9,slidoh,0,0.9361482596240616,1982,,,,,0
2110,10,slidoh,0,0.9361482596240616,1982,,,,,0
2111,11,slidoh,0,0.9361482596240616,1982,,,,,0
2112,12,slidoh,4,0.9361482596240616,1982,,,,,1
2113,1,slidoh,1,0.9361482596240616,1983,,,,,1
2114,2,slidoh,4,0.9361482596240616,1983,,,,,1
2115,3,slidoh,2,0.9361482596240616,1983,,,,,1
2116,4,slidoh,0,0.9361482596240616,1983,,,,,0
2117,5,slidoh,0,0.9361482596240616,1983,,,,,0
2118,6,slidoh,0,0.9361482596240616,1983,,,,,0
2119,7,slidoh,0,0.9361482596240616,1983,,,,,0
2120,8,slidoh,0,0.9361482596240616,1983,,,,,0
2121,9,slidoh,0,0.9361482596240616,1983,,,,,0
2122,10,slidoh,0,0.9361482596240616,1983,,,,,0
2123,11,slidoh,0,0.9361482596240616,1983,,,,,0
2124,12,slidoh,0,0.9361482596240616,1983,,,,,0
2125,1,slidoh,1,0.9361482596240616,1984,,,,,1
2126,2,slidoh,1,0.9361482596240616,1984,,,,,1
2127,3,slidoh,0,0.9361482596240616,1984,,,,,0
2128,4,slidoh,0,0.9361482596240616,1984,,,,,0
2129,5,slidoh,0,0.9361482596240616,1984,,,,,0
2130,6,slidoh,0,0.9361482596240616,1984,,,,,0
2131,7,slidoh,0,0.9361482596240616,1984,,,,,0
2132,8,slidoh,0,0.9361482596240616,1984,,,,,0
2133,9,slidoh,0,0.9361482596240616,1984,,,,,0
2134,10,slidoh,0,0.9361482596240616,1984,,,,,0
2135,11,slidoh,3,0.9361482596240616,1984,,,,,1
2136,12,slidoh,0,0.9361482596240616,1984,,,,,0
2137,1,slidoh,0,0.9361482596240616,1985,,,,,0
2138,2,slidoh,0,0.9361482596240616,1985,,,,,0
2139,3,slidoh,0,0.9361482596240616,1985,,,,,0
2140,4,slidoh,2,0.9361482596240616,1985,,,,,1
2141,5,slidoh,0,0.9361482596240616,1985,,,,,0
2142,6,slidoh,0,0.9361482596240616,1985,,,,,0
2143,7,slidoh,0,0.9361482596240616,1985,,,,,0
2144,8,slidoh,0,0.9361482596240616,1985,,,,,0
2145,9,slidoh,0,0.9361482596240616,1985,,,,,0
2146,10,slidoh,0,0.9361482596240616,1985,,,,,0
2147,11,slidoh,0,0.9361482596240616,1985,,,,,0
2148,12,slidoh,0,0.9361482596240616,1985,,,,,0
2149,1,slidoh,1,0.9361482596240616,1986,,,,,1
2150,2,slidoh,1,0.9361482596240616,1986,,,,,1
2151,3,slidoh,0,0.9361482596240616,1986,,,,,0
2152,4,slidoh,0,0.9361482596240616,1986,,,,,0
2153,5,slidoh,0,0.9361482596240616,1986,,,,,0
2154,6,slidoh,0,0.9361482596240616,1986,,,,,0
2155,7,slidoh,0,0.9361482596240616,1986,,,,,0
2156,8,slidoh,0,0.9361482596240616,1986,,,,,0
2157,9,slidoh,0,0.9361482596240616,1986,,,,,0
2158,10,slidoh,0,0.9361482596240616,1986,,,,,0
2159,11,slidoh,2,0.9361482596240616,1986,,,,,1
2160,12,slidoh,0,0.9361482596240616,1986,,,,,0
2161,1,slidoh,1,0.9361482596240616,1987,,,,,1
2162,2,slidoh,3,0.9361482596240616,1987,,,,,1
2163,3,slidoh,2,0.9361482596240616,1987,,,,,1
2164,4,slidoh,0,0.9361482596240616,1987,,,,,0
2165,5,slidoh,0,0.9361482596240616,1987,,,,,0
2166,6,slidoh,0,0.9361482596240616,1987,,,,,0
2167,7,slidoh,0,0.9361482596240616,1987,,,,,0
2168,8,slidoh,0,0.9361482596240616,1987,,,,,0
2169,9,slidoh,0,0.9361482596240616,1987,,,,,0
2170,10,slidoh,0,0.9361482596240616,1987,,,,,0
2171,11,slidoh,0,0.9361482596240616,1987,,,,,0
2172,12,slidoh,3,0.9361482596240616,1987,,,,,1
2173,1,slidoh,0,0.9361482596240616,1988,,,,,0
2174,2,slidoh,0,0.9361482596240616,1988,,,,,0
2175,3,slidoh,0,0.9361482596240616,1988,,,,,0
2176,4,slidoh,0,0.9361482596240616,1988,,,,,0
2177,5,slidoh,1,0.9361482596240616,1988,,,,,1
2178,6,slidoh,0,0.9361482596240616,1988,,,,,0
2179,7,slidoh,0,0.9361482596240616,1988,,,,,0
2180,8,slidoh,0,0.9361482596240616,1988,,,,,0
2181,9,slidoh,0,0.9361482596240616,1988,,,,,0
2182,10,slidoh,1,0.9361482596240616,1988,,,,,1
2183,11,slidoh,1,0.9361482596240616,1988,,,,,1
2184,12,slidoh,0,0.9361482596240616,1988,,,,,0
2185,1,slidoh,1,0.9361482596240616,1989,,,,,1
2186,2,slidoh,1,0.9361482596240616,1989,,,,,1
2187,3,slidoh,3,0.9361482596240616,1989,,,,,1
2188,4,slidoh,0,0.9361482596240616,1989,,,,,0
2189,5,slidoh,0,0.9361482596240616,1989,,,,,0
2190,6,slidoh,0,0.9361482596240616,1989,,,,,0
2191,7,slidoh,0,0.9361482596240616,1989,,,,,0
2192,8,slidoh,0,0.9361482596240616,1989,,,,,0
2193,9,slidoh,0,0.9361482596240616,1989,,,,,0
2194,10,slidoh,0,0.9361482596240616,1989,,,,,0
2195,11,slidoh,0,0.9361482596240616,1989,,,,,0
2196,12,slidoh,1,0.9361482596240616,1989,,,,,1
2197,1,slidoh,1,0.9361482596240616,1990,,,,,1
2198,2,slidoh,3,0.9361482596240616,1990,,,,,1
2199,3,slidoh,0,0.9361482596240616,1990,,,,,0
2200,4,slidoh,1,0.9361482596240616,1990,,,,,1
2201,5,slidoh,0,0.9361482596240616,1990,,,,,0
2202,6,slidoh,0,0.9361482596240616,1990,,,,,0
2203,7,slidoh,0,0.9361482596240616,1990,,,,,0
2204,8,slidoh,0,0.9361482596240616,1990,,,,,0
2205,9,slidoh,0,0.9361482596240616,1990,,,,,0
2206,10,slidoh,0,0.9361482596240616,1990,,,,,0
2207,11,slidoh,0,0.9361482596240616,1990,,,,,0
2208,12,slidoh,0,0.9361482596240616,1990,,,,,0
2209,1,slidoh,1,0.9361482596240616,1991,0.0,34.404502868652344,736.0679931640625,70.56776227610577,1
2210,2,slidoh,2,0.9361482596240616,1991,0.8799999952316284,25.054000854492188,734.81298828125,67.85275526989156,1
2211,3,slidoh,1,0.9361482596240616,1991,7.84499979019165,71.02899932861328,678.0380249023438,115.53496253198489,1
2212,4,slidoh,1,0.9361482596240616,1991,3.1589999198913574,48.86249923706055,712.7869873046875,89.11298281954429,1
2213,5,slidoh,1,0.9361482596240616,1991,0.7229999899864197,81.38600158691406,342.9989929199219,93.98443401973925,1
2214,6,slidoh,0,0.9361482596240616,1991,2.9769999980926514,36.821998596191406,163.6179962158203,39.948991714390154,0
2215,7,slidoh,0,0.9361482596240616,1991,0.0,8.977499961853027,59.3120002746582,10.91388448885098,0
2216,8,slidoh,0,0.9361482596240616,1991,0.0,10.441999435424805,168.11199951171875,15.659771193797978,0
2217,9,slidoh,0,0.9361482596240616,1991,0.0,2.5475001335144043,27.711000442504883,4.009397465578165,0
2218,10,slidoh,0,0.9361482596240616,1991,0.32899999618530273,33.27349853515625,231.0570068359375,49.625967162178625,0
2219,11,slidoh,0,0.9361482596240616,1991,12.642000198364258,91.44000244140625,931.572021484375,143.81908736444498,0
2220,12,slidoh,0,0.9361482596240616,1991,1.1069999933242798,32.86900329589844,709.3469848632812,78.06917113439746,0
2221,1,slidoh,0,0.9361482596240616,1992,0.0,23.592500686645508,740.1430053710938,72.23955160229073,0
2222,2,slidoh,3,0.9361482596240616,1992,1.4450000524520874,36.577999114990234,625.7009887695312,75.58093700499573,1
2223,3,slidoh,0,0.9361482596240616,1992,2.631999969482422,23.861000061035156,219.85800170898438,30.56700834653345,0
2224,4,slidoh,0,0.9361482596240616,1992,4.697000026702881,48.266998291015625,756.0079956054688,95.80956805166322,0
2225,5,slidoh,2,0.9361482596240616,1992,0.0,10.076000213623047,94.4729995727539,13.267413678871694,1
2226,6,slidoh,1,0.9361482596240616,1992,4.433000087738037,35.64250183105469,247.31100463867188,38.21670144388936,1
2227,7,slidoh,2,0.9361482596240616,1992,0.28299999237060547,25.609500885009766,107.83599853515625,30.02720238820519,1
2228,8,slidoh,0,0.9361482596240616,1992,0.0,6.257499694824219,108.84100341796875,8.265126188010235,0
2229,9,slidoh,3,0.9361482596240616,1992,0.0,15.509500503540039,329.47698974609375,26.37937698001706,1
2230,10,slidoh,1,0.9361482596240616,1992,11.815999984741211,43.04199981689453,293.0119934082031,58.40796347630072,1
2231,11,slidoh,0,0.9361482596240616,1992,3.125999927520752,70.23649597167969,817.1890258789062,117.38426038747411,0
2232,12,slidoh,0,0.9361482596240616,1992,9.800999641418457,85.99600219726562,860.2100219726562,152.45037772633117,0
2233,1,slidoh,0,0.9361482596240616,1993,4.505000114440918,91.06749725341797,442.29400634765625,115.30472462531985,0
2234,2,slidoh,0,0.9361482596240616,1993,2.0160000324249268,37.58550262451172,443.0260009765625,57.575438649932984,0
2235,3,slidoh,3,0.9361482596240616,1993,4.076000213623047,68.26400756835938,1018.3839721679688,115.54266175216279,1
2236,4,slidoh,4,0.9361482596240616,1993,4.535999774932861,73.68800354003906,1008.4710083007812,131.24051114901914,1
2237,5,slidoh,1,0.9361482596240616,1993,8.217000007629395,55.03050231933594,654.7429809570312,82.61200042646522,1
2238,6,slidoh,0,0.9361482596240616,1993,1.652999997138977,59.044498443603516,290.64801025390625,69.75582581942244,0
2239,7,slidoh,0,0.9361482596240616,1993,0.0,31.631500244140625,289.6659851074219,38.05223437309614,0
2240,8,slidoh,0,0.9361482596240616,1993,0.0,26.198999404907227,88.32499694824219,27.37851453027903,0
2241,9,slidoh,0,0.9361482596240616,1993,0.0,1.1784999370574951,33.97800064086914,2.6343251188010237,0
2242,10,slidoh,0,0.9361482596240616,1993,0.0,25.060501098632812,124.41300201416016,28.902206195930304,0
